RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES,CREATED_TIMESTAMP,COE_NAMES,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,ON_TIME
Fixed,,P2,58:00.0,Windows,06:13.0,FR - Frameworks,04:02.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,06:13.0,FR - Frameworks,04:02.0,Frameworks,,72,480,FALSE
Fixed,,,57:59.0,,38:19.0,FR - Frameworks,38:04.0,Frameworks,,,0,FALSE
Fixed,,,57:59.0,,38:19.0,FR - Frameworks,38:04.0,Frameworks,,,0,FALSE
Fixed,,,57:59.0,,38:19.0,FR - Frameworks,38:04.0,Frameworks,,,0,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P3,57:59.0,Windows,46:16.0,FR - Frameworks,42:43.0,Frameworks,,360,672,FALSE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:58.0,Windows,46:08.0,FR - Frameworks,45:47.0,Frameworks,,72,0,TRUE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,,57:59.0,,32:39.0,FR - Frameworks,59:15.0,Frameworks,,,648,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:02.0,,54:48.0,CR - Docs Core,59:02.0,Construction Records,,360,672,FALSE
Fixed,,,57:56.0,,19:25.0,FR - Frameworks,19:10.0,Frameworks,,,0,FALSE
Fixed,,,57:56.0,,19:25.0,FR - Frameworks,19:10.0,Frameworks,,,0,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,34:04.0,CR - Docs Core,04:49.0,Construction Records,,72,504,FALSE
Cannot Reproduce,,P4,43:04.0,,38:16.0,CR - Docs Core,38:03.0,Construction Records,,,0,FALSE
Cannot Reproduce,,P4,43:04.0,,38:16.0,CR - Docs Core,38:03.0,Construction Records,,,0,FALSE
Cannot Reproduce,,P4,43:04.0,,38:16.0,CR - Docs Core,38:03.0,Construction Records,,,0,FALSE
Won't Fix,,P4,43:03.0,,24:14.0,CR - Docs Core,23:40.0,Construction Records,,,0,FALSE
Won't Fix,,P4,43:03.0,,24:14.0,CR - Docs Core,23:40.0,Construction Records,,,0,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,07:45.0,FR - Frameworks,40:10.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,34:00.0,FR - Frameworks,25:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,13:42.0,FR - Frameworks,14:03.0,Frameworks,,,648,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:05.0,,34:16.0,CR - Docs Core,07:46.0,Construction Records,,360,672,FALSE
Fixed,,,58:00.0,Windows,36:48.0,FR - Frameworks,36:33.0,Frameworks,,,0,FALSE
Fixed,,,58:00.0,Windows,36:48.0,FR - Frameworks,36:33.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,58:06.0,,45:33.0,FR - Frameworks,44:13.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,58:06.0,,45:33.0,FR - Frameworks,44:13.0,Frameworks,,,0,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:57.0,,59:16.0,FR - Frameworks,31:13.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,20:11.0,FR - Frameworks,07:37.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,53:01.0,FR - Frameworks,56:38.0,Frameworks,,,648,FALSE
Incidentally Fixed,,,57:56.0,,17:22.0,FR - Frameworks,16:50.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,57:56.0,,17:22.0,FR - Frameworks,16:50.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,57:56.0,,17:22.0,FR - Frameworks,16:50.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,57:56.0,,17:22.0,FR - Frameworks,16:50.0,Frameworks,,,0,FALSE
Incidentally Fixed,,,57:56.0,,17:22.0,FR - Frameworks,16:50.0,Frameworks,,,0,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:04.0,,49:41.0,CR - Docs Core,38:45.0,Construction Records,,72,504,FALSE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,P2,43:03.0,,46:05.0,CR - Docs Core,45:45.0,Construction Records,,72,0,TRUE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Fixed,,,58:00.0,,44:28.0,FR - Frameworks,40:52.0,Frameworks,,,672,FALSE
Duplicate,,P3,58:00.0,Windows,45:09.0,FR - Frameworks,44:43.0,Frameworks,,360,0,TRUE
Duplicate,,P3,58:00.0,Windows,45:09.0,FR - Frameworks,44:43.0,Frameworks,,360,0,TRUE
Fixed,,P2,58:00.0,Windows,45:34.0,FR - Frameworks,45:16.0,Frameworks,,72,0,TRUE
Fixed,,P2,58:00.0,Windows,45:34.0,FR - Frameworks,45:16.0,Frameworks,,72,0,TRUE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,07:55.0,FR - Frameworks,51:53.0,Frameworks,,,648,FALSE
Cannot Reproduce,,P4,43:03.0,,48:51.0,CR - Docs Core,48:31.0,Construction Records,,,0,FALSE
Cannot Reproduce,,P4,43:03.0,,48:51.0,CR - Docs Core,48:31.0,Construction Records,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Fixed,,P4,58:00.0,Windows,08:30.0,FR - Frameworks,08:03.0,Frameworks,,,0,FALSE
Won't Fix,,P3,58:00.0,Windows,11:53.0,FR - Frameworks,11:38.0,Frameworks,,360,0,TRUE
Won't Fix,,P3,58:00.0,Windows,11:53.0,FR - Frameworks,11:38.0,Frameworks,,360,0,TRUE
Incidentally Fixed,,P4,57:58.0,Windows,53:21.0,FR - Frameworks,52:49.0,Frameworks,,,0,FALSE
Incidentally Fixed,,P4,57:58.0,Windows,53:21.0,FR - Frameworks,52:49.0,Frameworks,,,0,FALSE
Incidentally Fixed,,P4,57:58.0,Windows,53:21.0,FR - Frameworks,52:49.0,Frameworks,,,0,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,28:38.0,FR - Frameworks,54:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,33:13.0,FR - Frameworks,00:04.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,49:30.0,FR - Frameworks,18:16.0,Frameworks,,,648,FALSE
Fixed,,,57:58.0,,12:47.0,FR - Frameworks,12:24.0,Frameworks,,,0,FALSE
Fixed,,,57:58.0,,12:47.0,FR - Frameworks,12:24.0,Frameworks,,,0,FALSE
Won't Fix,,P4,43:03.0,,43:46.0,CR - Docs Core,43:28.0,Construction Records,,,0,FALSE
Won't Fix,,P4,43:03.0,,43:46.0,CR - Docs Core,43:28.0,Construction Records,,,0,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P3,43:03.0,,52:57.0,CR - Docs Core,53:06.0,Construction Records,,360,672,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,58:00.0,Windows,12:57.0,FR - Frameworks,09:58.0,Frameworks,,72,480,FALSE
Fixed,,P2,57:59.0,Windows,40:12.0,FR - Frameworks,39:53.0,Frameworks,,72,0,TRUE
Fixed,,P2,57:59.0,Windows,40:12.0,FR - Frameworks,39:53.0,Frameworks,,72,0,TRUE
Done,,,43:04.0,,19:02.0,CR - Docs Core,18:49.0,Construction Records,,,0,FALSE
Done,,,43:04.0,,19:02.0,CR - Docs Core,18:49.0,Construction Records,,,0,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,56:45.0,CR - Docs Core,04:19.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,P2,43:04.0,,01:48.0,CR - Docs Core,20:11.0,Construction Records,,72,480,FALSE
Fixed,,,57:59.0,,39:41.0,FR - Frameworks,39:29.0,Frameworks,,,0,FALSE
Fixed,,,57:59.0,,39:41.0,FR - Frameworks,39:29.0,Frameworks,,,0,FALSE
Fixed,,,57:59.0,,39:41.0,FR - Frameworks,39:29.0,Frameworks,,,0,FALSE
Fixed,,,57:59.0,,39:41.0,FR - Frameworks,39:29.0,Frameworks,,,0,FALSE
