ISSUE_KEY,RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES_SEPARATED,CREATED_TIMESTAMP,COE_NAMES_SEPARATED_COPY,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,CASE WHEN HOUR_TO_COMPLETION IS NOT NULL AND HOUR_TO_COMPLETION <= RESOLUTION_TIME THEN TRUE ELSE FALSE END
FORMS-9075,Fixed,Forms,P2,Nov-21,Web,Oct-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,24,TRUE
BLMV-6179,Fixed,,P3,Nov-21,Web,Oct-21,CR - Record Consumption,Sep-21,Construction Records,EUI,360,672,FALSE
ASMBL-5308,Fixed,,P2,Nov-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,EUI,72,120,FALSE
NGF-3434,Fixed,,P3,Nov-21,Web,Oct-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,168,TRUE
SCCOM-11030,Fixed,,P3,Nov-21,Web,Oct-21,CS - Common Services,Oct-21,Common Services,EUI,360,144,TRUE
NGF-3403,Fixed,Assets,P2,Nov-21,Web,Oct-21,FC - Field Forms,Sep-21,Field Collaboration,EUI,72,120,FALSE
SCCOM-11018,Fixed,,P3,Nov-21,Web,Oct-21,CS - Common Services,Oct-21,Common Services,EUI,360,0,TRUE
SCCOM-11104,Fixed,,P2,Nov-21,iOS,Oct-21,CS - Common Services,Sep-21,Common Services,EUI,72,648,FALSE
NGF-3319,Fixed,,P2,Nov-21,iOS,Oct-21,FC - Field Forms,Sep-21,Field Collaboration,EUI,72,672,FALSE
FLUENT-6404,Fixed,,P3,Nov-21,Web,Oct-21,B4C - Collaborate,Oct-21,BIM for Construction,EUI,360,168,TRUE
PCN-2092,Done,,P2,Nov-21,Web,Oct-21,PY - Closeout,Oct-21,Pype,EUI,72,120,FALSE
ALEX-42317,Fixed,,P3,Nov-21,Web,Oct-21,CR - Docs Workflows,Oct-21,Construction Records,EUI,360,192,TRUE
SCCOM-10856,Fixed,,P2,Nov-21,Web,Oct-21,CS - Common Services,Sep-21,Common Services,EUI,72,480,FALSE
BLMV-6301,Fixed,,P2,Nov-21,"Web,    iOS,Android",Oct-21,CR - Record Consumption,Oct-21,Construction Records,EUI,72,72,TRUE
NGF-3328,Fixed,,P2,Nov-21,iOS,Oct-21,FC - Field Forms,Sep-21,Field Collaboration,EUI,72,576,FALSE
ACSAA-3284,Not a Bug,,P2,Nov-21,Web,Oct-21,FR - Admin,Sep-21,Frameworks,EUI,72,72,TRUE
ACSAA-3294,Not a Bug,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,408,FALSE
ACSPA-2728,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,120,FALSE
ALEX-42274,By Design,,P2,Jan-22,Web,Oct-21,CR - Docs Core,Oct-21,Construction Records,EUI,72,120,FALSE
ALEX-42174,Fixed,,P3,Jan-22,Web,Oct-21,CR - Docs Core,Oct-21,Construction Records,EUI,360,120,TRUE
NGF-2991,Fixed,,P3,Jan-22,iOS,Oct-21,FC - Field Forms,Jun-21,Field Collaboration,EUI,360,2880,FALSE
SCPJM-13473,Done,,P3,Jan-22,Web,Oct-21,PC - Project Management,Oct-21,Project Controls,EUI,360,72,TRUE
ALEX-42008,Won't Fix,,P3,Jan-22,Web,Oct-21,CR - Docs Core,Sep-21,Construction Records,EUI,360,1176,FALSE
ACSAA-3305,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,264,FALSE
ACSPA-2753,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,216,TRUE
ACSPA-2701,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,264,TRUE
ACSPA-2752,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,24,TRUE
ACSPA-2767,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,72,TRUE
ACSPA-2742,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,144,FALSE
ACSAA-3287,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Sep-21,Nexus,EUI,72,480,FALSE
ACSPA-2760,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,120,TRUE
ACSAA-3313,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,144,FALSE
ACSAA-3292,Cannot Produce,,P3,Jan-22,iOS,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,48,TRUE
ACSPA-2722,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,192,TRUE
ACSCA-1228,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Sep-21,Nexus,EUI,72,120,FALSE
ACSADMIN-2401,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Sep-21,Nexus,EUI,72,288,FALSE
ACSADMIN-2411,Not a Bug,,P3,Jan-22,Web,Oct-21,NX - Admin,Sep-21,Nexus,EUI,360,480,FALSE
ALEX-42292,Fixed,,P3,Jan-22,Web,Oct-21,CR - Docs Core,Oct-21,Construction Records,EUI,360,216,TRUE
ACSPA-2748,Done,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,96,FALSE
ACSPA-2765,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,72,TRUE
ACSPA-2755,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,192,TRUE
ACSPA-2706,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,48,TRUE
ACSPG-1670,Fixed,,P2,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,72,48,TRUE
ACSPA-2745,Done,,P3,Jan-22,Web,Oct-21,NX - Admin,Oct-21,Nexus,EUI,360,168,TRUE
FORMS-8164,Fixed,Forms,P3,Nov-21,Web,Nov-21,FC - Field Forms,May-21,Field Collaboration,EUI,360,4536,FALSE
ACSD-11823,Fixed,,P3,Nov-21,,Nov-21,CR - Docs Workflows,Oct-21,Construction Records,EUI,360,360,TRUE
SVN-4081,Fixed,Photos,P3,Nov-21,Android,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,360,312,TRUE
NGF-3558,Fixed,,P3,Nov-21,Web,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,360,120,TRUE
SCCOM-10997,Fixed,,P2,Nov-21,iOS,Nov-21,CS - Common Services,Oct-21,Common Services,EUI,72,648,FALSE
NGF-3536,Fixed,,P2,Nov-21,Android,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,240,FALSE
FORMS-4496,Fixed,,P3,Nov-21,Web,Nov-21,FC - Field Forms,Dec-19,Field Collaboration,EUI,360,17088,FALSE
BIMCAS-14678,Fixed,,P3,Nov-21,Web,Nov-21,,Nov-21,BIM for Construction,EUI,360,120,TRUE
PLAN-6771,Fixed,,P3,Nov-21,Web,Nov-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,EUI,360,888,FALSE
CS-48306,Fixed,,P2,Nov-21,Web,Nov-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,72,TRUE
KRAANG-5455,Fixed,,P2,Nov-21,Web,Nov-21,CR - Record Consumption,Sep-21,Construction Records,EUI,72,840,FALSE
BIMCAS-14602,Fixed,,P2,Nov-21,Web,Nov-21,,Nov-21,BIM for Construction,EUI,72,264,FALSE
ASSETS-4557,Fixed,Assets,P2,Nov-21,Web,Nov-21,LM - Asset Lifecycle,Nov-21,Lifecycle,EUI,72,216,FALSE
SVN-4066,Fixed,Photos,P3,Nov-21,Android,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,360,432,FALSE
ALEX-42542,Duplicate,,P2,Nov-21,Web,Nov-21,CR - Docs Workflows,Nov-21,Construction Records,EUI,72,48,TRUE
SCCOM-11055,Cannot Reproduce,,P3,Nov-21,Android,Nov-21,CS - Common Services,Oct-21,Common Services,EUI,360,1008,FALSE
WPX-209,Fixed,Issues,P3,Nov-21,Web,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,360,528,FALSE
ALEX-42393,Done,,P3,Nov-21,Web,Nov-21,CR - Docs Workflows,Oct-21,Construction Records,EUI,360,312,TRUE
FLUENT-6505,Fixed,,P2,Nov-21,Web,Nov-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,72,96,FALSE
MBIM-12151,Cannot Reproduce,,P2,Nov-21,iOS,Nov-21,,Nov-21,,EUI,72,288,FALSE
NGF-3534,Fixed,,P3,Nov-21,Web,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,288,TRUE
CS-48371,Fixed,,P2,Nov-21,Web,Nov-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,120,FALSE
ASSETS-4618,Fixed,Assets,P2,Nov-21,Web,Nov-21,LM - Asset Lifecycle,Nov-21,Lifecycle,EUI,72,48,TRUE
ALEX-42357,Cannot Reproduce,,P3,Nov-21,Web,Nov-21,CR - Docs Core,Oct-21,Construction Records,EUI,360,720,FALSE
BBONC-3182,Done,,P3,Nov-21,Web,Nov-21,BR - Bidding,Nov-21,Bidding & Risk,EUI,360,0,TRUE
BIMCAS-14656,Done,,P2,Nov-21,Web,Nov-21,,Nov-21,BIM for Construction,EUI,72,120,FALSE
CS-48221,Done,,P3,Nov-21,Web,Nov-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,360,168,TRUE
SCPJM-13732,Done,,P2,Nov-21,Web,Nov-21,PC - Project Management,Nov-21,Project Controls,EUI,72,24,TRUE
FLUENT-6440,Fixed,,P3,Nov-21,Web,Nov-21,B4C - Collaborate,Oct-21,BIM for Construction,EUI,360,240,TRUE
FORMS-9112,Fixed,Forms,P3,Nov-21,Web,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,312,TRUE
BUIS-2387,Fixed,Issues,P2,Nov-21,Web,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,72,192,FALSE
INSIGHT-4367,Done,,P2,Nov-21,Web,Nov-21,CS - Data Delivery,Oct-21,Enterprise,EUI,72,96,FALSE
PEB-1417,Done,,P2,Nov-21,Web,Nov-21,PY - Closeout,Nov-21,Pype,EUI,72,144,FALSE
FLUENT-6509,Fixed,,P3,Nov-21,Windows,Nov-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,360,168,TRUE
FORMS-7548,Fixed,,P3,Nov-21,Web,Nov-21,FC - Field Forms,Feb-21,Field Collaboration,EUI,360,6720,FALSE
SCPJM-13646,Done,,P2,Nov-21,Web,Nov-21,PC - Project Management,Oct-21,Project Controls,EUI,72,144,FALSE
FORMS-9100,Fixed,Forms,P3,Nov-21,iOS,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,576,FALSE
ASMBL-5316,Fixed,,P3,Nov-21,Web,Nov-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,EUI,360,480,FALSE
SVN-4053,Fixed,Photos,P3,Nov-21,iOS,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,360,360,TRUE
NGF-3532,Fixed,,P2,Nov-21,Web,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,288,FALSE
RISKONCALL-1649,Done,,P2,Nov-21,Web,Nov-21,BR - RiskNet,Nov-21,Bidding & Risk,EUI,72,168,FALSE
CS-48223,Fixed,,P2,Nov-21,Web,Nov-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,48,TRUE
TIGER-57,Done,,P2,Nov-21,Web,Nov-21,BR - Bidding,Nov-21,Bidding & Risk,EUI,72,24,TRUE
NGF-3538,Fixed,,P3,Nov-21,iOS,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,360,360,TRUE
PLAN-6780,Fixed,,P3,Nov-21,Web,Nov-21,WBP - Work Planning & Model Conditioning,Nov-21,Work Breakdown & Planning,EUI,360,360,TRUE
SCPJM-13694,Done,,P2,Nov-21,Web,Nov-21,PC - Project Management,Oct-21,Project Controls,EUI,72,48,TRUE
BIMCAS-14484,Fixed,,P3,Nov-21,Windows,Nov-21,B4C - Coordinate,Nov-21,BIM for Construction,EUI,360,240,TRUE
RISKONCALL-1650,Done,,P3,Nov-21,Web,Nov-21,BR - RiskNet,Nov-21,Bidding & Risk,EUI,360,336,TRUE
ASMBL-5386,Fixed,,P3,Nov-21,Web,Nov-21,WBP - Work Planning & Model Conditioning,Nov-21,Work Breakdown & Planning,EUI,360,312,TRUE
NGF-3635,Fixed,,P3,Nov-21,Web,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,360,120,TRUE
BIMCAS-14700,Fixed,,P2,Nov-21,Windows,Nov-21,B4C - BIM Platform,Nov-21,BIM for Construction,EUI,72,72,TRUE
BUIS-2442,By Design,Issues,P3,Nov-21,Web,Nov-21,FC - Field Progress,Nov-21,Field Collaboration,EUI,360,48,TRUE
PCN-2107,Done,,P3,Nov-21,Web,Nov-21,PY - Closeout,Nov-21,Pype,EUI,360,240,TRUE
NET-3549,Fixed,,P2,Nov-21,Web,Nov-21,BR - RiskNet,Nov-21,Bidding & Risk,EUI,72,96,FALSE
ASSETS-4444,Fixed,Assets,P2,Nov-21,iOS,Nov-21,LM - Asset Lifecycle,Oct-21,Lifecycle,EUI,72,456,FALSE
BIMR-7551,Done,,P3,Nov-21,Web,Nov-21,CS - Data Delivery,Nov-21,Enterprise,EUI,360,312,TRUE
SVN-3318,Fixed,Photos,P2,Nov-21,"Web,    iOS,Android,Backend",Nov-21,FC - Field Progress,Mar-21,Field Collaboration,EUI,72,4056,FALSE
BBONC-3178,Done,,P3,Nov-21,Web,Nov-21,BR - Bidding,Nov-21,Bidding & Risk,EUI,360,24,TRUE
NGF-3430,Fixed,,P2,Nov-21,iOS,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,792,FALSE
MBIM-12153,Fixed,,P2,Nov-21,Android,Nov-21,,Nov-21,,EUI,72,120,FALSE
SCCOM-11111,Fixed,,P3,Nov-21,Backend,Nov-21,CS - Common Services,Oct-21,Common Services,EUI,360,600,FALSE
RISKONCALL-1654,Done,,P2,Nov-21,Web,Nov-21,BR - RiskNet,Nov-21,Bidding & Risk,EUI,72,24,TRUE
RISKONCALL-1653,Done,,P2,Nov-21,,Nov-21,BR - RiskNet,Nov-21,Bidding & Risk,EUI,72,48,TRUE
FLUENT-6511,Fixed,,P2,Nov-21,Web,Nov-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,72,144,FALSE
SCCOM-10995,Fixed,,P3,Nov-21,Web,Nov-21,CS - Common Services,Oct-21,Common Services,EUI,360,504,FALSE
SCCOM-11410,Done,,P2,Nov-21,Web,Nov-21,CS - Common Services,Nov-21,Common Services,EUI,72,96,FALSE
NGF-3507,Fixed,,P2,Nov-21,Web,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,360,FALSE
NGF-3638,Fixed,,P2,Nov-21,iOS,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,72,144,FALSE
BIMCAS-14456,User Error,,P3,Nov-21,Backend,Nov-21,B4C - Coordinate,Oct-21,BIM for Construction,EUI,360,120,TRUE
BBONC-3180,Done,,P2,Nov-21,Web,Nov-21,BR - Bidding,Nov-21,Bidding & Risk,EUI,72,48,TRUE
BLMV-6346,Cannot Reproduce,,P3,Nov-21,Web,Nov-21,CR - Record Consumption,Oct-21,Construction Records,EUI,360,360,TRUE
BIMR-7641,Done,,P2,Nov-21,Web,Nov-21,,Nov-21,Enterprise,EUI,72,24,TRUE
BUIS-2417,By Design,Issues,P2,Nov-21,Web,Nov-21,FC - Field Progress,Oct-21,Field Collaboration,EUI,72,192,FALSE
ACSD-12093,Fixed,,P3,Nov-21,Web,Nov-21,CR - Docs Core,Nov-21,Construction Records,EUI,360,288,TRUE
BUIS-2314,Cannot Reproduce,Issues,P3,Nov-21,iOS,Nov-21,FC - Field Progress,Sep-21,Field Collaboration,EUI,360,1128,FALSE
BIMCAS-14607,By Design,,P3,Nov-21,Web,Nov-21,,Nov-21,BIM for Construction,EUI,360,120,TRUE
MBIM-12146,Deferred,,P3,Nov-21,Android,Nov-21,,Nov-21,Construction Records,EUI,360,192,TRUE
ACSC-4088,Fixed,Cost,P3,Nov-21,Web,Nov-21,PC - Financials,Nov-21,Project Controls,EUI,360,72,TRUE
ASMBL-5369,Won't Fix,,P3,Nov-21,Web,Nov-21,WBP - Work Planning & Model Conditioning,Nov-21,Work Breakdown & Planning,EUI,360,360,TRUE
NGF-3525,Fixed,,P2,Nov-21,iOS,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,72,144,FALSE
BBONC-3186,Done,,P2,Nov-21,Web,Nov-21,BR - Bidding,Nov-21,Bidding & Risk,EUI,72,24,TRUE
KRAANG-5459,Fixed,,P3,Nov-21,Web,Nov-21,CR - Record Consumption,Oct-21,Construction Records,EUI,360,552,FALSE
ACSPG-1582,Fixed,,P2,Nov-21,Web,Nov-21,FR - Admin,Aug-21,Enterprise,EUI,72,1656,FALSE
NGF-3490,Fixed,,P3,Nov-21,"Web,iOS",Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,672,FALSE
FLUENT-6531,Fixed,,P2,Nov-21,Web,Nov-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,72,48,TRUE
ASSETS-4556,Fixed,Assets,P3,Nov-21,iOS,Nov-21,LM - Asset Lifecycle,Nov-21,Lifecycle,EUI,360,528,FALSE
ASSETS-4581,Fixed,Assets,P2,Nov-21,Web,Nov-21,LM - Asset Lifecycle,Nov-21,Lifecycle,EUI,72,72,TRUE
SCCOM-11312,Fixed,,P2,Nov-21,Web,Nov-21,CS - Common Services,Nov-21,Common Services,EUI,72,48,TRUE
NGF-3583,Fixed,,P2,Nov-21,Web,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,72,120,FALSE
BIMCAS-14701,Done,,P2,Nov-21,Web,Nov-21,,Nov-21,BIM for Construction,EUI,72,96,FALSE
FLUENT-6445,Fixed,,P2,Dec-21,Web,Nov-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,72,264,FALSE
FORMS-9063,Fixed,Forms,P3,Dec-21,Android,Nov-21,FC - Field Forms,Oct-21,Field Collaboration,EUI,360,1152,FALSE
NGF-3549,Fixed,,P2,Dec-21,Web,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,72,480,FALSE
ALEX-42630,Fixed,,P2,Dec-21,Web,Nov-21,CR - Docs Core,Nov-21,Construction Records,EUI,72,72,TRUE
NGF-3308,Fixed,,P3,Dec-21,iOS,Nov-21,FC - Field Forms,Sep-21,Field Collaboration,EUI,360,1584,FALSE
SCCOM-11311,Done,,P3,Dec-21,iOS,Nov-21,CS - Common Services,Nov-21,Common Services,EUI,360,504,FALSE
NGF-3628,Fixed,,P2,Dec-21,iOS,Nov-21,FC - Field Forms,Nov-21,Field Collaboration,EUI,72,72,TRUE
SCCOM-11426,Fixed,,P2,Dec-21,Web,Nov-21,CS - Common Services,Nov-21,Common Services,EUI,72,72,TRUE
ACSPG-1714,Fixed,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,72,TRUE
ACSAPF-87,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,72,168,FALSE
ACSAA-3407,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,216,FALSE
SCMP-3845,Fixed,,P3,Jan-22,"iOS, Android",Nov-21,,Nov-21,,EUI,360,72,TRUE
PLAN-6684,Fixed,,P2,Jan-22,Backend,Nov-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,EUI,72,528,FALSE
ACSCA-1297,Done,,P3,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,360,384,FALSE
ACSAA-3357,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,72,TRUE
ALEX-42494,By Design,,P3,Jan-22,Web,Nov-21,CR - Docs Core,Nov-21,Construction Records,EUI,360,240,TRUE
ACSAPF-123,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,72,120,FALSE
CS-48462,Fixed,,P2,Jan-22,Web,Nov-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,120,FALSE
ACSAA-3419,Done,,P2,Jan-22,Web,Nov-21,B4C - Collaborate,Nov-21,Enterprise,EUI,72,72,TRUE
ACSAPF-97,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,72,TRUE
ACSAA-3375,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,264,FALSE
ACSCA-1311,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,216,FALSE
ALEX-42031,Fixed,,P3,Jan-22,Web,Nov-21,CR - Docs Core,Sep-21,Construction Records,EUI,360,1848,FALSE
SCMP-3844,Fixed,,P2,Jan-22,iOS,Nov-21,,Nov-21,,EUI,72,24,TRUE
ACSCA-1317,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,144,FALSE
SCCOM-11078,Cannot Reproduce,,P3,Jan-22,Web,Nov-21,CS - Common Services,Oct-21,Common Services,EUI,360,1008,FALSE
ACSAPF-143,Done,,P3,Jan-22,Windows,Nov-21,B4C - Collaborate,Nov-21,Enterprise,EUI,360,24,TRUE
ACSCA-1307,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,264,FALSE
ACSPG-1716,Fixed,,P2,Jan-22,Backend,Nov-21,,Nov-21,Enterprise,EUI,72,144,FALSE
ACSPA-2771,Done,,P3,Jan-22,Web,Nov-21,NX - Admin,Oct-21,Nexus,EUI,360,336,TRUE
ACSBP-2667,Done,,P2,Jan-22,Backend,Nov-21,,Nov-21,,EUI,72,96,FALSE
ACSAPF-136,Done,,P2,Jan-22,Web,Nov-21,WBP - Classic Products,Nov-21,Enterprise,EUI,72,216,FALSE
ACSAPF-103,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,264,FALSE
ACSPA-2783,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,72,168,FALSE
ALEX-42250,Fixed,,P3,Jan-22,Web,Nov-21,CR - Docs Core,Oct-21,Construction Records,EUI,360,1032,FALSE
SCMP-3838,Fixed,,P2,Jan-22,iOS,Nov-21,,Nov-21,,EUI,72,48,TRUE
ACSCA-1319,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,144,FALSE
ACSAA-3368,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,72,216,FALSE
SCMP-3818,Not a Bug,,P2,Jan-22,iOS,Nov-21,NX - Frameworks,Nov-21,Nexus,EUI,72,72,TRUE
ACSAPF-88,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Oct-21,Nexus,EUI,72,600,FALSE
ACSAPF-99,Done,,P2,Jan-22,Web,Nov-21,,Nov-21,Enterprise,EUI,72,264,FALSE
FLUENT-6374,Fixed,,P3,Jan-22,Web,Nov-21,B4C - Collaborate,Oct-21,BIM for Construction,EUI,360,1248,FALSE
ACSCA-1300,Done,,P2,Jan-22,Backend,Nov-21,,Nov-21,Enterprise,EUI,72,216,FALSE
ACSPA-2786,Done,,P3,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,360,120,TRUE
SVN-3995,Fixed,Photos,P3,Jan-22,Backend,Nov-21,FC - Field Progress,Sep-21,Field Collaboration,EUI,360,1656,FALSE
ACSPA-2789,Done,,P2,Jan-22,Web,Nov-21,NX - Admin,Nov-21,Nexus,EUI,72,120,FALSE
ACSC-4407,Fixed,Cost,P3,Dec-21,Web,Dec-21,PC - Financials,Dec-21,Project Controls,EUI,360,360,TRUE
TAKEOFF-2275,Fixed,,P3,Dec-21,Web,Dec-21,WBP - Quantification,Dec-21,Work Breakdown & Planning,EUI,360,0,TRUE
PT-1399,Fixed,Progress Tracking,P2,Dec-21,Backend,Dec-21,FC - Field Progress,Nov-21,Field Collaboration,EUI,72,216,FALSE
SCCOM-11586,Done,,P2,Dec-21,Web,Dec-21,CS - Common Services,Dec-21,Common Services,EUI,72,144,FALSE
NET-3568,Fixed,,P1,Dec-21,Backend,Dec-21,BR - RiskNet,Dec-21,Bidding & Risk,EUI,6,19,FALSE
ALEX-42338,Closed,,P2,Dec-21,Web,Dec-21,CR - Docs Workflows,Oct-21,Construction Records,EUI,72,696,FALSE
SCCOM-11441,Fixed,,P2,Dec-21,Web,Dec-21,CS - Common Services,Nov-21,Common Services,EUI,72,504,FALSE
BIMCAS-14817,Fixed,,P2,Dec-21,Web,Dec-21,B4C - Coordinate,Dec-21,BIM for Construction,EUI,72,120,FALSE
BUIS-2489,Fixed,Issues,P3,Dec-21,Web,Dec-21,FC - Field Progress,Nov-21,Field Collaboration,EUI,360,504,FALSE
KRAANG-5567,Fixed,,P3,Dec-21,Web,Dec-21,CR - Record Consumption,Dec-21,Construction Records,EUI,360,216,TRUE
INSIGHT-4416,Done,,P3,Dec-21,,Dec-21,,Nov-21,Enterprise,EUI,360,408,FALSE
BLT-3711,Done,,P2,Dec-21,Web,Dec-21,BR - Bidding,Dec-21,Bidding & Risk,EUI,72,48,TRUE
RISKONCALL-1670,Done,,P2,Dec-21,Web,Dec-21,BR - RiskNet,Dec-21,Bidding & Risk,EUI,72,48,TRUE
SCCOM-11530,Fixed,,P3,Dec-21,Web,Dec-21,CS - Common Services,Nov-21,Common Services,EUI,360,360,TRUE
ASPECSN-1042,Done,,P3,Dec-21,iOS,Dec-21,,Nov-21,,EUI,360,240,TRUE
CS-48636,Fixed,,P3,Dec-21,Web,Dec-21,WBP - Classic Products,Dec-21,Work Breakdown & Planning,EUI,360,168,TRUE
AV2-3233,Fixed,,P3,Dec-21,Web,Dec-21,CR - Record Consumption,Nov-21,Construction Records,EUI,360,96,TRUE
FLUENT-6534,Fixed,,P2,Dec-21,Web,Dec-21,B4C - Collaborate,Nov-21,BIM for Construction,EUI,72,72,TRUE
BIMCAS-14816,Fixed,,P3,Dec-21,iOS,Dec-21,B4C - Coordinate,Dec-21,BIM for Construction,EUI,360,360,TRUE
BIMCAS-14845,Fixed,,P3,Dec-21,Windows,Dec-21,B4C - Coordinate,Dec-21,BIM for Construction,EUI,360,48,TRUE
CS-48461,Fixed,,P2,Dec-21,Web,Dec-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,168,FALSE
BLMV-6414,Fixed,,P3,Dec-21,Web,Dec-21,CR - Record Consumption,Nov-21,Construction Records,EUI,360,480,FALSE
BIMR-7675,Done,,P1,Dec-21,Web,Dec-21,,Dec-21,Enterprise,EUI,6,99,FALSE
CS-48317,Fixed,,P2,Dec-21,iOS,Dec-21,WBP - Classic Products,Nov-21,Work Breakdown & Planning,EUI,72,624,FALSE
SCCOM-11442,Fixed,Issues,P2,Dec-21,Backend,Dec-21,CS - Common Services,Nov-21,Common Services,EUI,72,360,FALSE
SCPJM-14002,Done,,P3,Dec-21,Web,Dec-21,PC - Project Management,Dec-21,Project Controls,EUI,360,288,TRUE
ACSD-12559,Fixed,,P3,Dec-21,Web,Dec-21,CR - Docs Workflows,Dec-21,Construction Records,EUI,360,72,TRUE
